healthtime,businessunit,policystatus,numipaddr
2012-02-03 20:00:00,region-46,2,1737
2012-02-03 20:15:00,region-46,2,1737
2012-02-03 20:30:00,region-46,2,1738
2012-02-03 20:45:00,region-46,2,1746
2012-02-03 21:00:00,region-46,2,1750
2012-02-03 21:15:00,region-46,2,1755
2012-02-03 21:30:00,region-46,2,1765
2012-02-03 21:45:00,region-46,2,1773
2012-02-03 22:00:00,region-46,2,1766
2012-02-03 22:15:00,region-46,2,1765
2012-02-03 22:30:00,region-46,2,1766
2012-02-03 22:45:00,region-46,2,1772
2012-02-03 23:00:00,region-46,2,1779
2012-02-03 23:15:00,region-46,2,1783
2012-02-03 23:30:00,region-46,2,1780
2012-02-03 23:45:00,region-46,2,1786
2012-02-04 00:00:00,region-46,2,1791
2012-02-04 00:15:00,region-46,2,1793
2012-02-04 00:30:00,region-46,2,1803
2012-02-04 00:45:00,region-46,2,1817
2012-02-04 01:00:00,region-46,2,1789
2012-02-04 01:15:00,region-46,2,1791
2012-02-04 01:30:00,region-46,2,1793
2012-02-04 01:45:00,region-46,2,1801
2012-02-04 02:00:00,region-46,2,1464
2012-02-04 02:15:00,region-46,2,1456
2012-02-04 02:30:00,region-46,2,1451
2012-02-04 02:45:00,region-46,2,1449
2012-02-04 03:00:00,region-46,2,1447
2012-02-04 03:15:00,region-46,2,1448
2012-02-04 03:30:00,region-46,2,1453
2012-02-04 03:45:00,region-46,2,1454
2012-02-04 04:00:00,region-46,2,1455
2012-02-04 04:15:00,region-46,2,1455
2012-02-04 04:30:00,region-46,2,1457
2012-02-04 04:45:00,region-46,2,1460
2012-02-04 05:00:00,region-46,2,1458
2012-02-04 05:15:00,region-46,2,1459
2012-02-04 05:30:00,region-46,2,1458
2012-02-04 05:45:00,region-46,2,1459
2012-02-04 06:00:00,region-46,2,1462
2012-02-04 06:15:00,region-46,2,1466
2012-02-04 06:30:00,region-46,2,1470
2012-02-04 06:45:00,region-46,2,1471
2012-02-04 07:00:00,region-46,2,1475
2012-02-04 07:15:00,region-46,2,1481
2012-02-04 07:30:00,region-46,2,1476
2012-02-04 07:45:00,region-46,2,1476
2012-02-04 08:00:00,region-46,2,1475
2012-02-02 08:15:00,region-47,2,24
2012-02-02 08:30:00,region-47,2,34
2012-02-02 08:45:00,region-47,2,49
2012-02-02 09:00:00,region-47,2,63
2012-02-02 09:15:00,region-47,2,78
2012-02-02 09:30:00,region-47,2,101
2012-02-02 09:45:00,region-47,2,112
2012-02-02 10:00:00,region-47,2,126
2012-02-02 10:15:00,region-47,2,138
2012-02-02 10:30:00,region-47,2,155
2012-02-02 10:45:00,region-47,2,171
2012-02-02 11:00:00,region-47,2,183
2012-02-02 11:15:00,region-47,2,202
2012-02-02 11:30:00,region-47,2,219
2012-02-02 11:45:00,region-47,2,237
2012-02-02 12:00:00,region-47,2,249
2012-02-02 12:15:00,region-47,2,263
2012-02-02 12:30:00,region-47,2,277
2012-02-02 12:45:00,region-47,2,294
2012-02-02 13:00:00,region-47,2,310
2012-02-02 13:15:00,region-47,2,336
2012-02-02 13:30:00,region-47,2,356
2012-02-02 13:45:00,region-47,2,374
2012-02-02 14:00:00,region-47,2,383
2012-02-02 14:15:00,region-47,2,395
2012-02-02 14:30:00,region-47,2,411
2012-02-02 14:45:00,region-47,2,424
2012-02-02 15:00:00,region-47,2,539
2012-02-02 15:15:00,region-47,2,557
2012-02-02 15:30:00,region-47,2,581
2012-02-02 15:45:00,region-47,2,590
2012-02-02 16:00:00,region-47,2,606
2012-02-02 16:15:00,region-47,2,623
2012-02-02 16:30:00,region-47,2,637
2012-02-02 16:45:00,region-47,2,654
2012-02-02 17:00:00,region-47,2,671
2012-02-02 17:15:00,region-47,2,690
2012-02-02 17:30:00,region-47,2,704
2012-02-02 17:45:00,region-47,2,722
2012-02-02 18:00:00,region-47,2,735
2012-02-02 18:15:00,region-47,2,750
2012-02-02 18:30:00,region-47,2,763
2012-02-02 18:45:00,region-47,2,773
2012-02-02 19:00:00,region-47,2,785
2012-02-02 19:15:00,region-47,2,809
2012-02-02 19:30:00,region-47,2,823
2012-02-02 19:45:00,region-47,2,838
2012-02-02 20:00:00,region-47,2,858
2012-02-02 20:15:00,region-47,2,877
2012-02-02 20:30:00,region-47,2,900
2012-02-02 20:45:00,region-47,2,920
2012-02-02 21:00:00,region-47,2,937
2012-02-02 21:15:00,region-47,2,955
2012-02-02 21:30:00,region-47,2,960
2012-02-02 21:45:00,region-47,2,968
2012-02-02 22:00:00,region-47,2,981
2012-02-02 22:15:00,region-47,2,999
2012-02-02 22:30:00,region-47,2,1017
2012-02-02 22:45:00,region-47,2,1027
2012-02-02 23:00:00,region-47,2,1041
2012-02-02 23:15:00,region-47,2,1058
2012-02-02 23:30:00,region-47,2,1076
2012-02-02 23:45:00,region-47,2,1093
2012-02-03 00:00:00,region-47,2,1112
2012-02-03 00:15:00,region-47,2,1128
2012-02-03 00:30:00,region-47,2,1142
2012-02-03 00:45:00,region-47,2,1152
2012-02-03 01:00:00,region-47,2,1171
2012-02-03 01:15:00,region-47,2,1190
2012-02-03 01:30:00,region-47,2,1205
2012-02-03 01:45:00,region-47,2,1207
2012-02-03 02:00:00,region-47,2,1001
2012-02-03 02:15:00,region-47,2,1004
2012-02-03 02:30:00,region-47,2,1015
2012-02-03 02:45:00,region-47,2,1025
2012-02-03 03:00:00,region-47,2,1036
2012-02-03 03:15:00,region-47,2,1053
2012-02-03 03:30:00,region-47,2,1058
2012-02-03 03:45:00,region-47,2,1063
2012-02-03 04:00:00,region-47,2,1069
2012-02-03 04:15:00,region-47,2,1073
2012-02-03 04:30:00,region-47,2,1084
2012-02-03 04:45:00,region-47,2,1101
2012-02-03 05:00:00,region-47,2,1116
2012-02-03 05:15:00,region-47,2,1116
2012-02-03 05:30:00,region-47,2,1125
2012-02-03 05:45:00,region-47,2,1137
2012-02-03 06:00:00,region-47,2,1145
2012-02-03 06:15:00,region-47,2,1147
2012-02-03 06:30:00,region-47,2,1147
2012-02-03 06:45:00,region-47,2,1153
2012-02-03 07:00:00,region-47,2,1165
2012-02-03 07:15:00,region-47,2,1170
2012-02-03 07:30:00,region-47,2,1174
2012-02-03 07:45:00,region-47,2,1180
2012-02-03 08:00:00,region-47,2,1188
2012-02-03 08:15:00,region-47,2,1198
2012-02-03 08:30:00,region-47,2,1206
2012-02-03 08:45:00,region-47,2,1209
2012-02-03 09:00:00,region-47,2,1218
2012-02-03 09:15:00,region-47,2,1222
2012-02-03 09:30:00,region-47,2,1231
2012-02-03 09:45:00,region-47,2,1237
2012-02-03 10:00:00,region-47,2,1251
2012-02-03 10:15:00,region-47,2,1259
2012-02-03 10:30:00,region-47,2,1261
2012-02-03 10:45:00,region-47,2,1261
2012-02-03 11:00:00,region-47,2,1274
2012-02-03 11:15:00,region-47,2,1274
2012-02-03 11:30:00,region-47,2,1280
2012-02-03 11:45:00,region-47,2,1279
2012-02-03 12:00:00,region-47,2,1287
2012-02-03 12:15:00,region-47,2,1287
2012-02-03 12:30:00,region-47,2,1296
2012-02-03 12:45:00,region-47,2,1310
2012-02-03 13:00:00,region-47,2,1317
2012-02-03 13:15:00,region-47,2,1329
2012-02-03 13:30:00,region-47,2,1335
2012-02-03 13:45:00,region-47,2,1336
2012-02-03 14:00:00,region-47,2,1345
2012-02-03 14:15:00,region-47,2,1352
2012-02-03 14:30:00,region-47,2,1361
2012-02-03 14:45:00,region-47,2,1362
2012-02-03 15:00:00,region-47,2,1680
2012-02-03 15:15:00,region-47,2,1689
2012-02-03 15:30:00,region-47,2,1695
2012-02-03 15:45:00,region-47,2,1707
2012-02-03 16:00:00,region-47,2,1715
2012-02-03 16:15:00,region-47,2,1718
2012-02-03 16:30:00,region-47,2,1722
2012-02-03 16:45:00,region-47,2,1727
2012-02-03 17:00:00,region-47,2,1731
2012-02-03 17:15:00,region-47,2,1738
2012-02-03 17:30:00,region-47,2,1743
2012-02-03 17:45:00,region-47,2,1750
2012-02-03 18:00:00,region-47,2,1757
2012-02-03 18:15:00,region-47,2,1756
2012-02-03 18:30:00,region-47,2,1762
2012-02-03 18:45:00,region-47,2,1765
2012-02-03 19:00:00,region-47,2,1779
2012-02-03 19:15:00,region-47,2,1784
2012-02-03 19:30:00,region-47,2,1794
2012-02-03 19:45:00,region-47,2,1801
2012-02-03 20:00:00,region-47,2,1806
2012-02-03 20:15:00,region-47,2,1809
2012-02-03 20:30:00,region-47,2,1812
2012-02-03 20:45:00,region-47,2,1822
2012-02-03 21:00:00,region-47,2,1820
2012-02-03 21:15:00,region-47,2,1825
2012-02-03 21:30:00,region-47,2,1835
2012-02-03 21:45:00,region-47,2,1837
2012-02-03 22:00:00,region-47,2,1838
2012-02-03 22:15:00,region-47,2,1843
2012-02-03 22:30:00,region-47,2,1847
2012-02-03 22:45:00,region-47,2,1849
2012-02-03 23:00:00,region-47,2,1854
2012-02-03 23:15:00,region-47,2,1862
2012-02-03 23:30:00,region-47,2,1870
2012-02-03 23:45:00,region-47,2,1873
2012-02-04 00:00:00,region-47,2,1877
2012-02-04 00:15:00,region-47,2,1885
2012-02-04 00:30:00,region-47,2,1891
2012-02-04 00:45:00,region-47,2,1893
2012-02-04 01:00:00,region-47,2,1897
2012-02-04 01:15:00,region-47,2,1893
2012-02-04 01:30:00,region-47,2,1892
2012-02-04 01:45:00,region-47,2,1890
2012-02-04 02:00:00,region-47,2,1531
2012-02-04 02:15:00,region-47,2,1539
2012-02-04 02:30:00,region-47,2,1541
2012-02-04 02:45:00,region-47,2,1547
2012-02-04 03:00:00,region-47,2,1544
2012-02-04 03:15:00,region-47,2,1548
2012-02-04 03:30:00,region-47,2,1548
2012-02-04 03:45:00,region-47,2,1553
2012-02-04 04:00:00,region-47,2,1553
2012-02-04 04:15:00,region-47,2,1554
2012-02-04 04:30:00,region-47,2,1558
2012-02-04 04:45:00,region-47,2,1565
2012-02-04 05:00:00,region-47,2,1567
2012-02-04 05:15:00,region-47,2,1572
2012-02-04 05:30:00,region-47,2,1573
2012-02-04 05:45:00,region-47,2,1579
2012-02-04 06:00:00,region-47,2,1574
2012-02-04 06:15:00,region-47,2,1565
2012-02-04 06:30:00,region-47,2,1568
2012-02-04 06:45:00,region-47,2,1573
2012-02-04 07:00:00,region-47,2,1567
2012-02-04 07:15:00,region-47,2,1566
2012-02-04 07:30:00,region-47,2,1575
2012-02-04 07:45:00,region-47,2,1574
2012-02-04 08:00:00,region-47,2,1578
2012-02-02 08:15:00,region-48,2,16
2012-02-02 08:30:00,region-48,2,32
2012-02-02 08:45:00,region-48,2,46
2012-02-02 09:00:00,region-48,2,62
2012-02-02 09:15:00,region-48,2,74
2012-02-02 09:30:00,region-48,2,92
2012-02-02 09:45:00,region-48,2,110
2012-02-02 10:00:00,region-48,2,126
2012-02-02 10:15:00,region-48,2,135
2012-02-02 10:30:00,region-48,2,148
2012-02-02 10:45:00,region-48,2,171
2012-02-02 11:00:00,region-48,2,190
2012-02-02 11:15:00,region-48,2,206
2012-02-02 11:30:00,region-48,2,221
2012-02-02 11:45:00,region-48,2,235
2012-02-02 12:00:00,region-48,2,242
2012-02-02 12:15:00,region-48,2,260
2012-02-02 12:30:00,region-48,2,277
2012-02-02 12:45:00,region-48,2,293
2012-02-02 13:00:00,region-48,2,311
2012-02-02 13:15:00,region-48,2,325
2012-02-02 13:30:00,region-48,2,339
2012-02-02 13:45:00,region-48,2,355
2012-02-02 14:00:00,region-48,2,365
2012-02-02 14:15:00,region-48,2,384
2012-02-02 14:30:00,region-48,2,400
2012-02-02 14:45:00,region-48,2,415
2012-02-02 15:00:00,region-48,2,547
2012-02-02 15:15:00,region-48,2,563
2012-02-02 15:30:00,region-48,2,576
2012-02-02 15:45:00,region-48,2,586
2012-02-02 16:00:00,region-48,2,599
2012-02-02 16:15:00,region-48,2,616
2012-02-02 16:30:00,region-48,2,634
2012-02-02 16:45:00,region-48,2,647
2012-02-02 17:00:00,region-48,2,659
2012-02-02 17:15:00,region-48,2,669
2012-02-02 17:30:00,region-48,2,683
2012-02-02 17:45:00,region-48,2,698
2012-02-02 18:00:00,region-48,2,718
2012-02-02 18:15:00,region-48,2,731
2012-02-02 18:30:00,region-48,2,743
2012-02-02 18:45:00,region-48,2,753
2012-02-02 19:00:00,region-48,2,767
2012-02-02 19:15:00,region-48,2,780
2012-02-02 19:30:00,region-48,2,796
2012-02-02 19:45:00,region-48,2,805
2012-02-02 20:00:00,region-48,2,813
2012-02-02 20:15:00,region-48,2,825
2012-02-02 20:30:00,region-48,2,847
2012-02-02 20:45:00,region-48,2,857
2012-02-02 21:00:00,region-48,2,863
2012-02-02 21:15:00,region-48,2,873
2012-02-02 21:30:00,region-48,2,886
2012-02-02 21:45:00,region-48,2,910
2012-02-02 22:00:00,region-48,2,925
2012-02-02 22:15:00,region-48,2,944
2012-02-02 22:30:00,region-48,2,962
2012-02-02 22:45:00,region-48,2,972
2012-02-02 23:00:00,region-48,2,986
2012-02-02 23:15:00,region-48,2,995
2012-02-02 23:30:00,region-48,2,1001
2012-02-02 23:45:00,region-48,2,1010
2012-02-03 00:00:00,region-48,2,1021
2012-02-03 00:15:00,region-48,2,1028
2012-02-03 00:30:00,region-48,2,1031
2012-02-03 00:45:00,region-48,2,1043
2012-02-03 01:00:00,region-48,2,1057
2012-02-03 01:15:00,region-48,2,1068
2012-02-03 01:30:00,region-48,2,1095
2012-02-03 01:45:00,region-48,2,1103
2012-02-03 02:00:00,region-48,2,886
2012-02-03 02:15:00,region-48,2,894
2012-02-03 02:30:00,region-48,2,902
2012-02-03 02:45:00,region-48,2,908
2012-02-03 03:00:00,region-48,2,916
2012-02-03 03:15:00,region-48,2,923
2012-02-03 03:30:00,region-48,2,934
2012-02-03 03:45:00,region-48,2,946
2012-02-03 04:00:00,region-48,2,961
2012-02-03 04:15:00,region-48,2,964
2012-02-03 04:30:00,region-48,2,973
2012-02-03 04:45:00,region-48,2,981
2012-02-03 05:00:00,region-48,2,996
2012-02-03 05:15:00,region-48,2,1000
2012-02-03 05:30:00,region-48,2,1007
2012-02-03 05:45:00,region-48,2,1017
2012-02-03 06:00:00,region-48,2,1029
2012-02-03 06:15:00,region-48,2,1030
2012-02-03 06:30:00,region-48,2,1031
2012-02-03 06:45:00,region-48,2,1040
2012-02-03 07:00:00,region-48,2,1053
2012-02-03 07:15:00,region-48,2,1056
2012-02-03 07:30:00,region-48,2,1072
2012-02-03 07:45:00,region-48,2,1080
2012-02-03 08:00:00,region-48,2,1081
2012-02-03 08:15:00,region-48,2,1081
2012-02-03 08:30:00,region-48,2,1083
2012-02-03 08:45:00,region-48,2,1090
2012-02-03 09:00:00,region-48,2,1094
2012-02-03 09:15:00,region-48,2,1106
2012-02-03 09:30:00,region-48,2,1110
2012-02-03 09:45:00,region-48,2,1107
2012-02-03 10:00:00,region-48,2,1113
2012-02-03 10:15:00,region-48,2,1116
2012-02-03 10:30:00,region-48,2,1116
2012-02-03 10:45:00,region-48,2,1124
2012-02-03 11:00:00,region-48,2,1131
2012-02-03 11:15:00,region-48,2,1138
2012-02-03 11:30:00,region-48,2,1147
2012-02-03 11:45:00,region-48,2,1150
2012-02-03 12:00:00,region-48,2,1160
2012-02-03 12:15:00,region-48,2,1166
2012-02-03 12:30:00,region-48,2,1179
2012-02-03 12:45:00,region-48,2,1186
2012-02-03 13:00:00,region-48,2,1194
2012-02-03 13:15:00,region-48,2,1196
2012-02-03 13:30:00,region-48,2,1198
2012-02-03 13:45:00,region-48,2,1202
2012-02-03 14:00:00,region-48,2,1209
2012-02-03 14:15:00,region-48,2,1213
2012-02-03 14:30:00,region-48,2,1213
2012-02-03 14:45:00,region-48,2,1221
2012-02-03 15:00:00,region-48,2,1554
2012-02-03 15:15:00,region-48,2,1561
2012-02-03 15:30:00,region-48,2,1570
2012-02-03 15:45:00,region-48,2,1582
2012-02-03 16:00:00,region-48,2,1592
2012-02-03 16:15:00,region-48,2,1587
2012-02-03 16:30:00,region-48,2,1590
2012-02-03 16:45:00,region-48,2,1597
2012-02-03 17:00:00,region-48,2,1617
2012-02-03 17:15:00,region-48,2,1622
2012-02-03 17:30:00,region-48,2,1629
2012-02-03 17:45:00,region-48,2,1632
2012-02-03 18:00:00,region-48,2,1630
2012-02-03 18:15:00,region-48,2,1631
2012-02-03 18:30:00,region-48,2,1635
2012-02-03 18:45:00,region-48,2,1643
2012-02-03 19:00:00,region-48,2,1652
2012-02-03 19:15:00,region-48,2,1653
2012-02-03 19:30:00,region-48,2,1658
2012-02-03 19:45:00,region-48,2,1664
2012-02-03 20:00:00,region-48,2,1678
2012-02-03 20:15:00,region-48,2,1678
2012-02-03 20:30:00,region-48,2,1685
2012-02-03 20:45:00,region-48,2,1688
2012-02-03 21:00:00,region-48,2,1692
2012-02-03 21:15:00,region-48,2,1702
2012-02-03 21:30:00,region-48,2,1700
2012-02-03 21:45:00,region-48,2,1706
2012-02-03 22:00:00,region-48,2,1704
2012-02-03 22:15:00,region-48,2,1708
2012-02-03 22:30:00,region-48,2,1718
2012-02-03 22:45:00,region-48,2,1718
2012-02-03 23:00:00,region-48,2,1726
2012-02-03 23:15:00,region-48,2,1736
2012-02-03 23:30:00,region-48,2,1744
2012-02-03 23:45:00,region-48,2,1750
2012-02-04 00:00:00,region-48,2,1756
2012-02-04 00:15:00,region-48,2,1758
2012-02-04 00:30:00,region-48,2,1764
2012-02-04 00:45:00,region-48,2,1771
2012-02-04 01:00:00,region-48,2,1778
2012-02-04 01:15:00,region-48,2,1785
2012-02-04 01:30:00,region-48,2,1789
2012-02-04 01:45:00,region-48,2,1792
2012-02-04 02:00:00,region-48,2,1409
2012-02-04 02:15:00,region-48,2,1403
2012-02-04 02:30:00,region-48,2,1405
2012-02-04 02:45:00,region-48,2,1412
2012-02-04 03:00:00,region-48,2,1417
2012-02-04 03:15:00,region-48,2,1426
2012-02-04 03:30:00,region-48,2,1438
2012-02-04 03:45:00,region-48,2,1435
2012-02-04 04:00:00,region-48,2,1441
2012-02-04 04:15:00,region-48,2,1437
2012-02-04 04:30:00,region-48,2,1441
2012-02-04 04:45:00,region-48,2,1442
2012-02-04 05:00:00,region-48,2,1447
2012-02-04 05:15:00,region-48,2,1446
2012-02-04 05:30:00,region-48,2,1446
2012-02-04 05:45:00,region-48,2,1448
2012-02-04 06:00:00,region-48,2,1455
2012-02-04 06:15:00,region-48,2,1458
2012-02-04 06:30:00,region-48,2,1459
2012-02-04 06:45:00,region-48,2,1469
2012-02-04 07:00:00,region-48,2,1469
2012-02-04 07:15:00,region-48,2,1474
2012-02-04 07:30:00,region-48,2,1471
2012-02-04 07:45:00,region-48,2,1474
2012-02-04 08:00:00,region-48,2,1482
2012-02-02 08:15:00,region-49,2,13
2012-02-02 08:30:00,region-49,2,34
2012-02-02 08:45:00,region-49,2,55
2012-02-02 09:00:00,region-49,2,74
2012-02-02 09:15:00,region-49,2,90
2012-02-02 09:30:00,region-49,2,101
2012-02-02 09:45:00,region-49,2,117
2012-02-02 10:00:00,region-49,2,132
2012-02-02 10:15:00,region-49,2,149
2012-02-02 10:30:00,region-49,2,168
2012-02-02 10:45:00,region-49,2,185
2012-02-02 11:00:00,region-49,2,203
2012-02-02 11:15:00,region-49,2,218
2012-02-02 11:30:00,region-49,2,226
2012-02-02 11:45:00,region-49,2,239
2012-02-02 12:00:00,region-49,2,257
2012-02-02 12:15:00,region-49,2,281
2012-02-02 12:30:00,region-49,2,296
2012-02-02 12:45:00,region-49,2,311
2012-02-02 13:00:00,region-49,2,324
2012-02-02 13:15:00,region-49,2,345
2012-02-02 13:30:00,region-49,2,362
2012-02-02 13:45:00,region-49,2,379
2012-02-02 14:00:00,region-49,2,388
2012-02-02 14:15:00,region-49,2,397
2012-02-02 14:30:00,region-49,2,413
2012-02-02 14:45:00,region-49,2,430
2012-02-02 15:00:00,region-49,2,501
2012-02-02 15:15:00,region-49,2,515
2012-02-02 15:30:00,region-49,2,530
2012-02-02 15:45:00,region-49,2,541
2012-02-02 16:00:00,region-49,2,627
2012-02-02 16:15:00,region-49,2,645
2012-02-02 16:30:00,region-49,2,655
2012-02-02 16:45:00,region-49,2,677
2012-02-02 17:00:00,region-49,2,689
2012-02-02 17:15:00,region-49,2,696
2012-02-02 17:30:00,region-49,2,713
2012-02-02 17:45:00,region-49,2,733
2012-02-02 18:00:00,region-49,2,755
2012-02-02 18:15:00,region-49,2,776
2012-02-02 18:30:00,region-49,2,784
2012-02-02 18:45:00,region-49,2,803
2012-02-02 19:00:00,region-49,2,822
2012-02-02 19:15:00,region-49,2,833
2012-02-02 19:30:00,region-49,2,842
2012-02-02 19:45:00,region-49,2,858
2012-02-02 20:00:00,region-49,2,871
2012-02-02 20:15:00,region-49,2,886
2012-02-02 20:30:00,region-49,2,900
2012-02-02 20:45:00,region-49,2,916
2012-02-02 21:00:00,region-49,2,922
2012-02-02 21:15:00,region-49,2,932
2012-02-02 21:30:00,region-49,2,953
2012-02-02 21:45:00,region-49,2,967
2012-02-02 22:00:00,region-49,2,985
2012-02-02 22:15:00,region-49,2,1001
2012-02-02 22:30:00,region-49,2,1010
2012-02-02 22:45:00,region-49,2,1024
2012-02-02 23:00:00,region-49,2,1032
2012-02-02 23:15:00,region-49,2,1043
2012-02-02 23:30:00,region-49,2,1056
2012-02-02 23:45:00,region-49,2,1076
2012-02-03 00:00:00,region-49,2,1084
2012-02-03 00:15:00,region-49,2,1103
2012-02-03 00:30:00,region-49,2,1110
2012-02-03 00:45:00,region-49,2,1125
2012-02-03 01:00:00,region-49,2,1144
2012-02-03 01:15:00,region-49,2,1153
2012-02-03 01:30:00,region-49,2,1159
2012-02-03 01:45:00,region-49,2,1176
2012-02-03 02:00:00,region-49,2,1073
2012-02-03 02:15:00,region-49,2,1076
2012-02-03 02:30:00,region-49,2,1079
2012-02-03 02:45:00,region-49,2,1090
2012-02-03 03:00:00,region-49,2,966
2012-02-03 03:15:00,region-49,2,986
2012-02-03 03:30:00,region-49,2,990
2012-02-03 03:45:00,region-49,2,1000
2012-02-03 04:00:00,region-49,2,1017
2012-02-03 04:15:00,region-49,2,1026
2012-02-03 04:30:00,region-49,2,1035
2012-02-03 04:45:00,region-49,2,1045
2012-02-03 05:00:00,region-49,2,1053
2012-02-03 05:15:00,region-49,2,1064
2012-02-03 05:30:00,region-49,2,1068
2012-02-03 05:45:00,region-49,2,1071
2012-02-03 06:00:00,region-49,2,1079
2012-02-03 06:15:00,region-49,2,1088
2012-02-03 06:30:00,region-49,2,1092
2012-02-03 06:45:00,region-49,2,1101
2012-02-03 07:00:00,region-49,2,1113
2012-02-03 07:15:00,region-49,2,1129
2012-02-03 07:30:00,region-49,2,1139
2012-02-03 07:45:00,region-49,2,1149
2012-02-03 08:00:00,region-49,2,1161
2012-02-03 08:15:00,region-49,2,1176
2012-02-03 08:30:00,region-49,2,1177
2012-02-03 08:45:00,region-49,2,1187
2012-02-03 09:00:00,region-49,2,1192
2012-02-03 09:15:00,region-49,2,1200
2012-02-03 09:30:00,region-49,2,1209
2012-02-03 09:45:00,region-49,2,1214
2012-02-03 10:00:00,region-49,2,1222
2012-02-03 10:15:00,region-49,2,1238
2012-02-03 10:30:00,region-49,2,1235
2012-02-03 10:45:00,region-49,2,1245
2012-02-03 11:00:00,region-49,2,1260
2012-02-03 11:15:00,region-49,2,1266
2012-02-03 11:30:00,region-49,2,1265
2012-02-03 11:45:00,region-49,2,1269
2012-02-03 12:00:00,region-49,2,1281
2012-02-03 12:15:00,region-49,2,1282
2012-02-03 12:30:00,region-49,2,1287
2012-02-03 12:45:00,region-49,2,1293
2012-02-03 13:00:00,region-49,2,1296
2012-02-03 13:15:00,region-49,2,1302
2012-02-03 13:30:00,region-49,2,1314
2012-02-03 13:45:00,region-49,2,1324
2012-02-03 14:00:00,region-49,2,1326
2012-02-03 14:15:00,region-49,2,1328
2012-02-03 14:30:00,region-49,2,1339
2012-02-03 14:45:00,region-49,2,1336
2012-02-03 15:00:00,region-49,2,1528
2012-02-03 15:15:00,region-49,2,1527
2012-02-03 15:30:00,region-49,2,1532
2012-02-03 15:45:00,region-49,2,1540
2012-02-03 16:00:00,region-49,2,1731
2012-02-03 16:15:00,region-49,2,1736
2012-02-03 16:30:00,region-49,2,1738
2012-02-03 16:45:00,region-49,2,1753
2012-02-03 17:00:00,region-49,2,1754
2012-02-03 17:15:00,region-49,2,1749
2012-02-03 17:30:00,region-49,2,1751
2012-02-03 17:45:00,region-49,2,1757
2012-02-03 18:00:00,region-49,2,1767
2012-02-03 18:15:00,region-49,2,1768
2012-02-03 18:30:00,region-49,2,1777
2012-02-03 18:45:00,region-49,2,1785
2012-02-03 19:00:00,region-49,2,1791
2012-02-03 19:15:00,region-49,2,1801
2012-02-03 19:30:00,region-49,2,1808
2012-02-03 19:45:00,region-49,2,1807
2012-02-03 20:00:00,region-49,2,1809
2012-02-03 20:15:00,region-49,2,1807
2012-02-03 20:30:00,region-49,2,1811
2012-02-03 20:45:00,region-49,2,1818
2012-02-03 21:00:00,region-49,2,1820
2012-02-03 21:15:00,region-49,2,1833
2012-02-03 21:30:00,region-49,2,1837
2012-02-03 21:45:00,region-49,2,1835
