businessunit,healthtime,a1,a2,a3,a4,a5,p1,p2,p3,p4,p5
region-3,2012-02-03 23:30:00,38890,44,845,209,353,21524,13519,4253,899,146
region-3,2012-02-03 23:45:00,38917,32,825,220,337,21437,13549,4288,909,148
region-3,2012-02-04 00:00:00,38131,30,753,166,317,20830,13290,4223,908,146
region-3,2012-02-04 00:15:00,38083,41,806,191,289,20746,13330,4261,925,148
region-3,2012-02-04 00:30:00,38100,22,778,192,306,20655,13360,4289,942,152
region-3,2012-02-04 00:45:00,38084,41,777,211,299,20582,13401,4314,961,154
region-3,2012-02-04 01:00:00,35934,29,0,0,0,18710,12209,4014,887,143
region-3,2012-02-04 01:15:00,35924,41,0,0,0,18648,12209,4065,895,148
region-3,2012-02-04 01:30:00,35912,39,0,0,0,18574,12233,4087,907,150
region-3,2012-02-04 01:45:00,35923,31,0,0,0,18496,12272,4113,920,153
region-3,2012-02-04 02:00:00,35931,25,0,0,0,18414,12317,4142,925,158
region-3,2012-02-04 02:15:00,35929,41,0,0,0,18338,12358,4176,938,160
region-3,2012-02-04 02:30:00,35918,39,0,0,0,18257,12369,4220,947,164
region-3,2012-02-04 02:45:00,35906,34,0,0,0,18178,12390,4243,964,165
region-3,2012-02-04 03:00:00,35910,28,0,0,0,18121,12403,4265,981,168
region-3,2012-02-04 03:15:00,35925,32,0,0,0,18066,12428,4297,991,175
region-3,2012-02-04 03:30:00,35928,32,0,0,0,17983,12469,4329,1000,179
region-3,2012-02-04 03:45:00,35941,26,0,0,0,17900,12506,4371,1008,182
region-3,2012-02-04 04:00:00,35935,39,0,0,0,17856,12510,4398,1024,186
region-3,2012-02-04 04:15:00,35932,33,0,0,0,17782,12533,4425,1034,191
region-3,2012-02-04 04:30:00,35941,21,0,0,0,17695,12559,4467,1049,192
region-3,2012-02-04 04:45:00,35947,26,0,0,0,17637,12578,4496,1065,197
region-3,2012-02-04 05:00:00,35944,32,0,0,0,17569,12589,4539,1074,205
region-3,2012-02-04 05:15:00,35931,35,0,0,0,17501,12590,4584,1083,208
region-3,2012-02-04 05:30:00,35932,23,0,0,0,17426,12610,4617,1090,212
region-3,2012-02-04 05:45:00,35933,35,0,0,0,17367,12632,4650,1102,217
region-3,2012-02-04 06:00:00,35930,35,0,0,0,17294,12650,4673,1126,222
region-3,2012-02-04 06:15:00,35928,32,0,0,0,17224,12668,4694,1149,225
region-3,2012-02-04 06:30:00,35926,32,0,0,0,17154,12700,4707,1166,231
region-3,2012-02-04 06:45:00,35934,23,0,0,0,17080,12728,4736,1176,237
region-3,2012-02-04 07:00:00,35947,29,0,0,0,17016,12752,4787,1177,244
region-3,2012-02-04 07:15:00,35943,31,0,0,0,16940,12782,4814,1191,247
region-3,2012-02-04 07:30:00,35949,23,0,0,0,16881,12785,4843,1213,250
region-3,2012-02-04 07:45:00,35929,37,0,0,0,16811,12786,4889,1221,259
region-3,2012-02-04 08:00:00,35933,22,0,0,0,16742,12812,4898,1239,264
region-2,2012-02-02 08:15:00,36958,31,0,0,0,36835,154,0,0,0
region-2,2012-02-02 08:30:00,36922,36,0,0,0,36677,280,1,0,0
region-2,2012-02-02 08:45:00,36900,33,0,0,0,36521,411,1,0,0
region-2,2012-02-02 09:00:00,36880,39,0,0,0,36352,564,3,0,0
region-2,2012-02-02 09:15:00,36862,36,0,0,0,36208,686,4,0,0
region-2,2012-02-02 09:30:00,36861,38,0,0,0,36083,811,5,0,0
region-2,2012-02-02 09:45:00,36861,34,0,0,0,35937,946,12,0,0
region-2,2012-02-02 10:00:00,36870,29,0,0,0,35777,1110,12,0,0
region-2,2012-02-02 10:15:00,36888,29,0,0,0,35666,1237,14,0,0
region-2,2012-02-02 10:30:00,36869,41,0,0,0,35515,1378,17,0,0
region-2,2012-02-02 10:45:00,36878,27,0,0,0,35360,1524,21,0,0
region-2,2012-02-02 11:00:00,36875,34,0,0,0,35220,1665,24,0,0
region-2,2012-02-02 11:15:00,36867,37,0,0,0,35068,1806,30,0,0
region-2,2012-02-02 11:30:00,36877,27,0,0,0,34930,1931,43,0,0
region-2,2012-02-02 11:45:00,36872,37,0,0,0,34810,2048,50,1,0
region-2,2012-02-02 12:00:00,36865,32,0,0,0,34671,2169,56,1,0
region-2,2012-02-02 12:15:00,36866,37,0,0,0,34531,2307,64,1,0
region-2,2012-02-02 12:30:00,36859,37,0,0,0,34406,2415,74,1,0
region-2,2012-02-02 12:45:00,36854,30,0,0,0,34244,2555,83,2,0
region-2,2012-02-02 13:00:00,36870,28,0,0,0,34122,2681,93,2,0
region-2,2012-02-02 13:15:00,36869,37,0,0,0,33993,2808,102,3,0
region-2,2012-02-02 13:30:00,36875,40,0,0,0,33871,2933,108,3,0
region-2,2012-02-02 13:45:00,36866,39,0,0,0,33720,3064,118,3,0
region-2,2012-02-02 14:00:00,36867,30,0,0,0,33586,3183,125,3,0
region-2,2012-02-02 14:15:00,36864,38,0,0,0,33471,3286,141,4,0
region-2,2012-02-02 14:30:00,36877,26,0,0,0,33337,3404,156,6,0
region-2,2012-02-02 14:45:00,36860,44,0,0,0,33194,3534,168,8,0
region-2,2012-02-02 15:00:00,36853,45,0,0,0,33034,3676,180,8,0
region-2,2012-02-02 15:15:00,36861,26,0,0,0,32891,3791,197,8,0
region-2,2012-02-02 15:30:00,36868,29,0,0,0,32773,3901,215,8,0
region-2,2012-02-02 15:45:00,36879,31,0,0,0,32646,4034,222,8,0
region-2,2012-02-02 16:00:00,38377,31,738,188,300,34942,4425,257,10,0
region-2,2012-02-02 16:15:00,38458,30,719,184,254,34819,4538,277,11,0
region-2,2012-02-02 16:30:00,38480,32,710,187,235,34694,4641,297,12,0
region-2,2012-02-02 16:45:00,38460,26,711,182,270,34563,4761,312,13,0
region-2,2012-02-02 17:00:00,39762,45,904,202,330,35810,5068,348,17,0
region-2,2012-02-02 17:15:00,39693,42,905,236,356,35642,5213,359,18,0
region-2,2012-02-02 17:30:00,39710,40,861,228,389,35489,5334,386,19,0
region-2,2012-02-02 17:45:00,39744,35,871,255,316,35323,5475,403,20,0
region-2,2012-02-02 18:00:00,39701,42,908,217,354,35187,5592,422,20,1
region-2,2012-02-02 18:15:00,39761,43,861,231,321,35030,5726,438,22,1
region-2,2012-02-02 18:30:00,39769,38,865,205,344,34909,5833,455,23,1
region-2,2012-02-02 18:45:00,39738,47,871,224,343,34727,5990,480,25,1
region-2,2012-02-02 19:00:00,39726,35,877,221,361,34572,6117,505,25,1
region-2,2012-02-02 19:15:00,39691,39,859,245,399,34459,6223,524,26,1
region-2,2012-02-02 19:30:00,39701,46,905,230,343,34322,6320,554,28,1
region-2,2012-02-02 19:45:00,39725,43,873,231,354,34193,6418,582,32,1
region-2,2012-02-02 20:00:00,39756,39,863,230,338,34040,6538,613,34,1
region-2,2012-02-02 20:15:00,39720,38,891,233,341,33904,6640,643,35,1
region-2,2012-02-02 20:30:00,39748,36,863,223,350,33776,6744,661,38,1
region-2,2012-02-02 20:45:00,39694,39,909,218,373,33651,6853,685,42,2
region-2,2012-02-02 21:00:00,39778,25,832,248,344,33515,6952,713,45,2
region-2,2012-02-02 21:15:00,39732,48,897,210,356,33378,7083,735,45,2
region-2,2012-02-02 21:30:00,39678,35,915,237,364,33220,7193,767,47,2
region-2,2012-02-02 21:45:00,39750,39,852,225,366,33097,7290,793,50,2
region-2,2012-02-02 22:00:00,39776,32,858,228,334,32958,7394,822,52,2
region-2,2012-02-02 22:15:00,39692,47,891,226,374,32817,7498,855,58,2
region-2,2012-02-02 22:30:00,39724,46,876,260,315,32699,7580,881,59,2
region-2,2012-02-02 22:45:00,39725,36,841,235,375,32560,7671,918,61,2
region-2,2012-02-02 23:00:00,39732,38,899,208,339,32441,7773,938,61,3
region-2,2012-02-02 23:15:00,39679,42,886,244,368,32320,7868,964,64,3
region-2,2012-02-02 23:30:00,39751,57,815,226,366,32153,7998,991,70,3
region-2,2012-02-02 23:45:00,39726,39,881,204,356,32050,8063,1012,78,3
region-2,2012-02-03 00:00:00,39700,50,866,234,356,31918,8165,1036,83,4
region-2,2012-02-03 00:15:00,39754,39,820,226,356,31790,8265,1050,84,6
region-2,2012-02-03 00:30:00,39713,38,888,227,339,31666,8359,1088,86,6
region-2,2012-02-03 00:45:00,39659,35,923,216,384,31528,8466,1128,88,7
region-2,2012-02-03 01:00:00,39766,31,853,216,368,31397,8578,1159,93,7
region-2,2012-02-03 01:15:00,39835,31,786,224,356,31274,8667,1186,98,7
region-2,2012-02-03 01:30:00,39755,37,861,240,348,31168,8750,1215,101,7
region-2,2012-02-03 01:45:00,39776,42,877,212,336,31056,8826,1243,111,7
region-2,2012-02-03 02:00:00,39796,34,856,199,343,30934,8894,1278,115,7
region-2,2012-02-03 02:15:00,39715,43,881,214,376,30805,8984,1314,117,9
region-2,2012-02-03 02:30:00,39718,31,863,247,363,30680,9069,1342,122,9
region-2,2012-02-03 02:45:00,39737,41,855,229,365,30569,9154,1367,128,9
region-2,2012-02-03 03:00:00,38166,34,173,47,80,28451,8597,1316,127,9
region-2,2012-02-03 03:15:00,38164,39,160,48,93,28338,8675,1351,130,10
region-2,2012-02-03 03:30:00,38181,32,167,35,88,28237,8743,1380,133,10
region-2,2012-02-03 03:45:00,38178,40,176,39,76,28145,8808,1411,135,10
region-2,2012-02-03 04:00:00,36877,33,0,0,0,26868,8511,1384,137,10
region-2,2012-02-03 04:15:00,36864,41,0,0,0,26734,8595,1424,142,10
region-2,2012-02-03 04:30:00,36857,43,0,0,0,26641,8648,1458,142,11
region-2,2012-02-03 04:45:00,36861,23,0,0,0,26533,8708,1486,146,11
region-2,2012-02-03 05:00:00,36871,25,0,0,0,26456,8762,1514,153,11
region-2,2012-02-03 05:15:00,36881,29,0,0,0,26362,8841,1537,159,11
region-2,2012-02-03 05:30:00,36873,42,0,0,0,26264,8911,1566,162,12
region-2,2012-02-03 05:45:00,36870,36,0,0,0,26158,8966,1605,165,12
region-2,2012-02-03 06:00:00,36872,29,0,0,0,26064,9028,1627,170,12
region-2,2012-02-03 06:15:00,36850,50,0,0,0,25981,9073,1661,173,12
region-2,2012-02-03 06:30:00,36864,33,0,0,0,25860,9156,1688,179,14
region-2,2012-02-03 06:45:00,36868,29,0,0,0,25753,9225,1717,187,15
region-2,2012-02-03 07:00:00,36879,28,0,0,0,25654,9300,1746,192,15
region-2,2012-02-03 07:15:00,36875,27,0,0,0,25559,9362,1765,201,15
region-2,2012-02-03 07:30:00,36888,31,0,0,0,25477,9418,1803,206,15
region-2,2012-02-03 07:45:00,36878,36,0,0,0,25391,9464,1832,211,16
region-2,2012-02-03 08:00:00,36865,40,0,0,0,25282,9538,1852,215,18
region-2,2012-02-03 08:15:00,36853,42,0,0,0,25186,9591,1875,225,18
region-2,2012-02-03 08:30:00,36863,30,0,0,0,25067,9668,1911,228,19
region-2,2012-02-03 08:45:00,36869,30,0,0,0,24974,9730,1942,233,20
region-2,2012-02-03 09:00:00,36866,34,0,0,0,24888,9787,1963,241,21
region-2,2012-02-03 09:15:00,36878,27,0,0,0,24772,9871,1991,250,21
region-2,2012-02-03 09:30:00,36900,29,0,0,0,24685,9930,2035,257,22
region-2,2012-02-03 09:45:00,36886,35,0,0,0,24585,9991,2059,263,23
region-2,2012-02-03 10:00:00,36874,31,0,0,0,24479,10035,2095,272,24
region-2,2012-02-03 10:15:00,36871,38,0,0,0,24383,10105,2122,274,25
region-2,2012-02-03 10:30:00,36882,23,0,0,0,24282,10172,2144,281,26
region-2,2012-02-03 10:45:00,36876,38,0,0,0,24190,10234,2175,287,28
region-2,2012-02-03 11:00:00,36871,43,0,0,0,24098,10290,2200,297,29
region-2,2012-02-03 11:15:00,36866,38,0,0,0,24017,10325,2224,306,32
region-2,2012-02-03 11:30:00,36865,35,0,0,0,23918,10381,2257,312,32
region-2,2012-02-03 11:45:00,36866,30,0,0,0,23810,10450,2282,320,34
region-2,2012-02-03 12:00:00,36883,26,0,0,0,23722,10500,2320,330,37
region-2,2012-02-03 12:15:00,36894,26,0,0,0,23638,10553,2355,334,40
region-2,2012-02-03 12:30:00,36892,34,0,0,0,23560,10599,2383,343,41
region-2,2012-02-03 12:45:00,36885,30,0,0,0,23456,10648,2415,353,43
region-2,2012-02-03 13:00:00,36882,33,0,0,0,23363,10695,2447,365,45
region-2,2012-02-03 13:15:00,36882,29,0,0,0,23260,10755,2474,376,46
region-2,2012-02-03 13:30:00,36899,24,0,0,0,23175,10803,2515,382,48
region-2,2012-02-03 13:45:00,36900,26,0,0,0,23091,10846,2549,389,51
region-2,2012-02-03 14:00:00,36891,32,0,0,0,22989,10904,2576,398,56
region-2,2012-02-03 14:15:00,36891,37,0,0,0,22929,10930,2604,408,57
region-2,2012-02-03 14:30:00,36870,44,0,0,0,22823,10984,2638,410,59
region-2,2012-02-03 14:45:00,36871,28,0,0,0,22712,11039,2668,421,59
region-2,2012-02-03 15:00:00,36874,35,0,0,0,22633,11083,2707,423,63
region-2,2012-02-03 15:15:00,36875,32,0,0,0,22548,11114,2744,434,67
region-2,2012-02-03 15:30:00,36867,38,0,0,0,22441,11170,2783,441,70
region-2,2012-02-03 15:45:00,36866,40,0,0,0,22348,11221,2815,450,72
region-2,2012-02-03 16:00:00,38473,32,721,186,216,23843,12160,3057,492,76
region-2,2012-02-03 16:15:00,38399,34,717,202,279,23748,12211,3090,502,80
region-2,2012-02-03 16:30:00,38415,45,706,197,268,23639,12280,3120,510,82
region-2,2012-02-03 16:45:00,38421,41,712,188,260,23537,12333,3151,516,85
region-2,2012-02-03 17:00:00,39702,37,914,220,351,24387,12872,3317,559,89
region-2,2012-02-03 17:15:00,39791,43,877,190,327,24307,12907,3354,570,90
region-2,2012-02-03 17:30:00,39711,50,861,234,368,24209,12954,3382,585,94
region-2,2012-02-03 17:45:00,39710,44,867,239,355,24123,12984,3409,603,96
region-2,2012-02-03 18:00:00,39622,32,979,220,363,24012,13028,3466,613,97
region-2,2012-02-03 18:15:00,39674,44,875,231,403,23935,13072,3493,625,102
region-2,2012-02-03 18:30:00,39708,40,879,253,341,23840,13103,3540,633,105
region-2,2012-02-03 18:45:00,39772,44,854,218,333,23759,13137,3568,650,107
region-2,2012-02-03 19:00:00,39676,32,898,227,381,23657,13170,3619,659,109
region-2,2012-02-03 19:15:00,39709,37,875,234,360,23553,13228,3653,667,114
region-2,2012-02-03 19:30:00,39713,52,882,234,342,23465,13281,3685,677,115
region-2,2012-02-03 19:45:00,39664,43,898,220,383,23365,13312,3723,692,116
region-2,2012-02-03 20:00:00,39730,44,861,222,350,23280,13340,3766,700,121
region-2,2012-02-03 20:15:00,39733,47,876,235,326,23182,13387,3806,715,127
region-2,2012-02-03 20:30:00,39666,44,900,246,362,23101,13419,3837,730,131
region-2,2012-02-03 20:45:00,39716,32,908,200,365,22990,13477,3874,749,131
region-2,2012-02-03 21:00:00,39641,42,915,246,387,22891,13524,3916,766,134
region-2,2012-02-03 21:15:00,39688,43,911,212,369,22795,13567,3948,778,135
region-2,2012-02-03 21:30:00,39755,41,842,217,368,22723,13594,3983,784,139
region-2,2012-02-03 21:45:00,39737,42,886,220,337,22621,13647,4010,803,141
region-2,2012-02-03 22:00:00,39648,41,913,229,383,22508,13705,4041,813,147
region-2,2012-02-03 22:15:00,39675,44,895,238,367,22419,13738,4089,822,151
region-2,2012-02-03 22:30:00,39709,43,870,236,359,22336,13767,4126,831,157
region-2,2012-02-03 22:45:00,39640,31,935,230,391,22282,13776,4167,841,161
region-2,2012-02-03 23:00:00,39699,48,894,248,344,22191,13836,4191,851,164
region-2,2012-02-03 23:15:00,39697,39,895,239,350,22100,13860,4234,859,167
region-2,2012-02-03 23:30:00,39726,39,860,216,381,22008,13895,4264,884,171
region-2,2012-02-03 23:45:00,39705,27,947,210,335,21933,13924,4298,892,177
region-2,2012-02-04 00:00:00,39826,33,838,218,327,21854,13958,4341,907,182
region-2,2012-02-04 00:15:00,39785,41,861,208,347,21772,13993,4374,916,187
region-2,2012-02-04 00:30:00,39734,41,906,214,336,21696,14003,4410,929,193
region-2,2012-02-04 00:45:00,39709,42,895,215,360,21625,14002,4455,941,198
region-2,2012-02-04 01:00:00,39715,42,871,223,375,21549,14044,4474,960,199
region-2,2012-02-04 01:15:00,39730,36,888,237,329,21463,14072,4509,974,202
region-2,2012-02-04 01:30:00,39734,29,910,208,344,21389,14086,4558,984,208
region-2,2012-02-04 01:45:00,39698,45,958,209,331,21302,14130,4591,1004,214
region-2,2012-02-04 02:00:00,39801,41,864,204,318,21216,14133,4639,1023,217
region-2,2012-02-04 02:15:00,39723,40,913,228,317,21127,14146,4688,1039,221
region-2,2012-02-04 02:30:00,39749,38,882,206,343,21039,14160,4738,1054,227
region-2,2012-02-04 02:45:00,39730,35,861,243,352,20967,14181,4774,1068,231
region-2,2012-02-04 03:00:00,38172,36,155,47,95,19530,13255,4480,1012,228
region-2,2012-02-04 03:15:00,38159,32,187,40,80,19443,13297,4498,1025,235
region-2,2012-02-04 03:30:00,38166,38,163,38,101,19371,13319,4535,1040,241
region-2,2012-02-04 03:45:00,38154,26,179,51,96,19282,13370,4553,1056,245
region-2,2012-02-04 04:00:00,36893,26,0,0,0,18428,12836,4398,1019,238
region-2,2012-02-04 04:15:00,36872,48,0,0,0,18359,12864,4425,1032,240
region-2,2012-02-04 04:30:00,36856,36,0,0,0,18277,12878,4448,1044,245
region-2,2012-02-04 04:45:00,36856,35,0,0,0,18193,12912,4474,1065,247
region-2,2012-02-04 05:00:00,36862,32,0,0,0,18120,12942,4502,1078,252
region-2,2012-02-04 05:15:00,36876,19,0,0,0,18058,12950,4550,1081,256
region-2,2012-02-04 05:30:00,36892,31,0,0,0,18004,12980,4588,1087,264
region-2,2012-02-04 05:45:00,36888,33,0,0,0,17948,12969,4634,1098,272
region-2,2012-02-04 06:00:00,36884,29,0,0,0,17867,12997,4666,1106,277
region-2,2012-02-04 06:15:00,36885,30,0,0,0,17796,13003,4704,1132,280
region-2,2012-02-04 06:30:00,36887,30,0,0,0,17719,13042,4725,1146,285
region-2,2012-02-04 06:45:00,36883,33,0,0,0,17618,13097,4755,1157,289
region-2,2012-02-04 07:00:00,36889,26,0,0,0,17558,13098,4792,1173,294
region-2,2012-02-04 07:15:00,36885,34,0,0,0,17497,13108,4834,1180,300
region-2,2012-02-04 07:30:00,36890,25,0,0,0,17437,13109,4871,1193,305
region-2,2012-02-04 07:45:00,36887,27,0,0,0,17360,13145,4891,1204,314
region-2,2012-02-04 08:00:00,36885,37,0,0,0,17296,13155,4931,1221,319
region-1,2012-02-02 08:15:00,36955,37,0,0,0,36860,132,0,0,0
region-1,2012-02-02 08:30:00,36918,37,0,0,0,36693,262,0,0,0
region-1,2012-02-02 08:45:00,36902,27,0,0,0,36528,400,1,0,0
region-1,2012-02-02 09:00:00,36883,39,0,0,0,36367,553,2,0,0
region-1,2012-02-02 09:15:00,36877,29,0,0,0,36219,684,3,0,0
region-1,2012-02-02 09:30:00,36876,39,0,0,0,36083,827,5,0,0
region-1,2012-02-02 09:45:00,36889,22,0,0,0,35939,964,8,0,0
region-1,2012-02-02 10:00:00,36884,37,0,0,0,35779,1132,10,0,0
region-1,2012-02-02 10:15:00,36901,20,0,0,0,35633,1277,11,0,0
region-1,2012-02-02 10:30:00,36889,29,0,0,0,35489,1415,14,0,0
region-1,2012-02-02 10:45:00,36893,25,0,0,0,35326,1574,18,0,0
region-1,2012-02-02 11:00:00,36888,35,0,0,0,35196,1705,22,0,0
region-1,2012-02-02 11:15:00,36877,36,0,0,0,35060,1829,24,0,0
region-1,2012-02-02 11:30:00,36881,32,0,0,0,34922,1957,34,0,0
region-1,2012-02-02 11:45:00,36868,41,0,0,0,34788,2075,46,0,0
region-1,2012-02-02 12:00:00,36859,34,0,0,0,34641,2202,50,0,0
region-1,2012-02-02 12:15:00,36859,34,0,0,0,34520,2314,59,0,0
region-1,2012-02-02 12:30:00,36861,35,0,0,0,34396,2434,66,0,0
region-1,2012-02-02 12:45:00,36861,36,0,0,0,34259,2566,72,0,0
region-1,2012-02-02 13:00:00,36856,40,0,0,0,34127,2688,81,0,0
region-1,2012-02-02 13:15:00,36861,31,0,0,0,33986,2813,92,1,0
region-1,2012-02-02 13:30:00,36872,38,0,0,0,33878,2929,102,1,0
region-1,2012-02-02 13:45:00,36867,40,0,0,0,33739,3051,115,2,0
region-1,2012-02-02 14:00:00,36873,32,0,0,0,33617,3160,126,2,0
region-1,2012-02-02 14:15:00,36862,43,0,0,0,33484,3278,140,3,0
region-1,2012-02-02 14:30:00,36874,27,0,0,0,33339,3402,155,5,0
region-1,2012-02-02 14:45:00,36866,42,0,0,0,33204,3525,171,8,0
region-1,2012-02-02 15:00:00,38185,56,190,37,78,34533,3812,193,8,0
region-1,2012-02-02 15:15:00,38198,32,184,38,79,34381,3933,209,8,0
region-1,2012-02-02 15:30:00,38203,45,172,29,91,34248,4065,218,9,0
region-1,2012-02-02 15:45:00,38190,37,163,48,99,34091,4210,227,9,0
region-1,2012-02-02 16:00:00,39693,47,925,234,371,36371,4627,262,10,0
region-1,2012-02-02 16:15:00,39810,50,850,220,343,36232,4745,285,11,0
region-1,2012-02-02 16:30:00,39815,44,850,226,332,36079,4876,299,13,0
region-1,2012-02-02 16:45:00,39836,31,847,202,354,35956,4985,315,14,0
region-1,2012-02-02 17:00:00,39814,46,873,196,353,35830,5100,333,19,0
region-1,2012-02-02 17:15:00,39821,47,851,225,341,35678,5245,343,19,0
region-1,2012-02-02 17:30:00,39772,46,846,245,373,35548,5353,359,22,0
region-1,2012-02-02 17:45:00,39787,38,889,221,341,35396,5480,375,25,0
region-1,2012-02-02 18:00:00,39755,48,900,224,352,35241,5614,398,25,1
region-1,2012-02-02 18:15:00,39756,44,895,219,357,35096,5726,421,27,1
region-1,2012-02-02 18:30:00,39765,33,905,216,358,34974,5839,434,29,1
region-1,2012-02-02 18:45:00,39836,40,867,211,331,34809,5988,457,30,1
region-1,2012-02-02 19:00:00,39801,27,882,228,352,34650,6121,485,33,1
region-1,2012-02-02 19:15:00,39891,36,831,206,340,34531,6226,511,35,1
region-1,2012-02-02 19:30:00,39760,37,910,229,363,34388,6335,539,35,2
region-1,2012-02-02 19:45:00,39774,38,911,221,355,34253,6451,555,38,2
region-1,2012-02-02 20:00:00,39824,43,894,234,308,34120,6562,578,41,2
region-1,2012-02-02 20:15:00,39760,57,894,230,349,33957,6684,606,41,2
region-1,2012-02-02 20:30:00,39776,33,880,222,364,33797,6805,624,47,2
region-1,2012-02-02 20:45:00,39758,38,920,217,358,33667,6918,655,48,3
region-1,2012-02-02 21:00:00,39825,37,868,224,338,33547,7002,687,53,3
region-1,2012-02-02 21:15:00,39774,38,940,216,319,33410,7108,712,54,3
region-1,2012-02-02 21:30:00,39779,43,873,224,376,33281,7222,732,57,3
region-1,2012-02-02 21:45:00,39865,39,840,216,331,33136,7330,763,59,3
region-1,2012-02-02 22:00:00,39820,43,850,230,353,32993,7446,792,62,3
region-1,2012-02-02 22:15:00,39764,40,915,213,351,32834,7561,817,68,3
region-1,2012-02-02 22:30:00,39740,47,943,229,324,32706,7663,840,70,4
region-1,2012-02-02 22:45:00,39803,32,832,227,381,32568,7749,881,73,4
region-1,2012-02-02 23:00:00,39763,46,904,205,363,32448,7853,899,76,5
region-1,2012-02-02 23:15:00,39776,39,887,229,352,32318,7955,925,80,5
region-1,2012-02-02 23:30:00,39785,52,853,233,363,32185,8066,947,83,5
region-1,2012-02-02 23:45:00,39725,41,907,234,370,32059,8154,969,90,5
region-1,2012-02-03 00:00:00,39800,44,840,229,365,31937,8254,986,94,7
region-1,2012-02-03 00:15:00,39851,39,838,223,322,31814,8345,1010,96,8
region-1,2012-02-03 00:30:00,39843,35,819,259,324,31697,8420,1053,102,8
region-1,2012-02-03 00:45:00,39703,42,926,231,391,31557,8525,1095,106,10
region-1,2012-02-03 01:00:00,39791,37,874,222,379,31437,8621,1125,110,10
region-1,2012-02-03 01:15:00,39835,43,836,224,356,31316,8696,1156,116,10
region-1,2012-02-03 01:30:00,39754,33,909,232,357,31200,8763,1192,119,11
region-1,2012-02-03 01:45:00,39801,45,856,222,365,31076,8860,1214,127,12
region-1,2012-02-03 02:00:00,38527,28,687,150,253,29738,8573,1199,124,11
region-1,2012-02-03 02:15:00,38426,36,749,169,273,29615,8676,1219,131,12
region-1,2012-02-03 02:30:00,38438,32,732,209,245,29506,8750,1251,137,12
region-1,2012-02-03 02:45:00,38405,38,731,192,288,29394,8837,1270,141,12
region-1,2012-02-03 03:00:00,36875,38,0,0,0,27276,8262,1228,135,12
region-1,2012-02-03 03:15:00,36876,34,0,0,0,27169,8325,1262,141,13
region-1,2012-02-03 03:30:00,36877,37,0,0,0,27094,8372,1292,143,13
region-1,2012-02-03 03:45:00,36884,23,0,0,0,26992,8440,1314,148,13
region-1,2012-02-03 04:00:00,36887,35,0,0,0,26917,8494,1340,158,13
region-1,2012-02-03 04:15:00,36872,39,0,0,0,26803,8565,1365,164,14
region-1,2012-02-03 04:30:00,36877,33,0,0,0,26693,8644,1391,168,14
region-1,2012-02-03 04:45:00,36873,34,0,0,0,26607,8705,1409,172,14
region-1,2012-02-03 05:00:00,36870,33,0,0,0,26510,8763,1436,180,14
region-1,2012-02-03 05:15:00,36873,35,0,0,0,26394,8838,1476,185,15
region-1,2012-02-03 05:30:00,36874,34,0,0,0,26289,8915,1499,188,17
region-1,2012-02-03 05:45:00,36883,30,0,0,0,26192,8969,1541,194,17
region-1,2012-02-03 06:00:00,36884,32,0,0,0,26108,9029,1561,201,17
region-1,2012-02-03 06:15:00,36865,42,0,0,0,26029,9058,1597,205,18
region-1,2012-02-03 06:30:00,36879,32,0,0,0,25903,9147,1630,212,19
region-1,2012-02-03 06:45:00,36873,36,0,0,0,25790,9215,1664,218,22
region-1,2012-02-03 07:00:00,36876,29,0,0,0,25676,9282,1702,223,22
region-1,2012-02-03 07:15:00,36880,26,0,0,0,25584,9347,1722,231,22
