time,regionold,pol1,pol2,pol3,pol4,pol5,act1,act2,act3,act4,act5,expected,reported,order,size,erspreadmax,erspreadmin,sizepol,sumnumconnections,avnumconn,lat,lon,region
2012-02-02 11:30:00,region-25,5124,291,14,0,0,5216,4,110,32,67,2750,2723,51,10000,0,27,5429,194737,35.8697734389,32.524191,-49.4760095,s-25
2012-02-02 11:45:00,region-25,5108,310,15,0,0,5231,7,107,27,61,2750,2725,51,10000,0,25,5433,193825,35.6755015645,32.524191,-49.4760095,s-25
2012-02-02 12:00:00,region-25,5086,331,15,0,0,5258,4,95,31,44,2750,2724,51,10000,0,26,5432,195605,36.0097569956,32.524191,-49.4760095,s-25
2012-02-02 12:15:00,region-25,4887,333,14,0,0,5029,7,98,33,67,2750,2625,51,10000,0,125,5234,188319,35.9799388613,32.524191,-49.4760095,s-25
2012-02-02 12:30:00,region-25,4867,352,14,0,0,5051,5,92,25,60,2750,2625,51,10000,0,125,5233,185596,35.466462832,32.524191,-49.4760095,s-25
2012-02-02 12:45:00,region-25,4841,376,15,0,0,5001,9,122,24,76,2750,2623,51,10000,0,127,5232,187503,35.8377293578,32.524191,-49.4760095,s-25
2012-02-02 13:00:00,region-25,4825,390,15,0,0,5048,4,100,24,54,2750,2622,51,10000,0,128,5230,188856,36.1101338432,32.524191,-49.4760095,s-25
2012-02-02 13:15:00,region-25,3550,300,12,0,0,3726,3,72,21,40,2750,1936,51,10000,0,814,3862,139806,36.2004142931,32.524191,-49.4760095,s-25
2012-02-02 13:30:00,region-25,3542,310,13,0,0,3710,5,83,19,48,2750,1937,51,10000,0,813,3865,137826,35.6600258732,32.524191,-49.4760095,s-25
2012-02-02 13:45:00,region-25,3529,320,14,0,0,3722,8,68,20,45,2750,1936,51,10000,0,814,3863,138595,35.8775563034,32.524191,-49.4760095,s-25
2012-02-02 14:00:00,region-25,3507,336,16,0,0,3731,3,68,29,28,2750,1933,51,10000,0,817,3859,137245,35.5649131899,32.524191,-49.4760095,s-25
2012-02-02 14:15:00,region-25,3132,315,15,0,0,3341,3,59,22,37,2750,1732,51,10000,0,1018,3462,124159,35.8633737724,32.524191,-49.4760095,s-25
2012-02-02 14:30:00,region-25,3117,330,16,0,0,3338,1,73,19,32,2750,1732,51,10000,0,1018,3463,123183,35.5711810569,32.524191,-49.4760095,s-25
2012-02-02 14:45:00,region-25,3110,340,18,0,0,3324,5,69,22,48,2750,1737,51,10000,0,1013,3468,124528,35.907727797,32.524191,-49.4760095,s-25
2012-02-02 15:00:00,region-25,3097,351,19,0,0,3322,4,76,24,41,2750,1736,51,10000,0,1014,3467,125072,36.0749927892,32.524191,-49.4760095,s-25
2012-02-02 15:15:00,region-25,2909,342,18,0,0,3152,0,65,16,36,2750,1636,51,10000,0,1114,3269,116256,35.5631691649,32.524191,-49.4760095,s-25
2012-02-02 15:30:00,region-25,2896,356,18,0,0,3161,3,55,13,38,2750,1637,51,10000,0,1113,3270,118962,36.3798165138,32.524191,-49.4760095,s-25
2012-02-02 15:45:00,region-25,2883,366,19,0,0,3138,5,77,18,30,2750,1636,51,10000,0,1114,3268,119133,36.4544063647,32.524191,-49.4760095,s-25
2012-02-02 16:00:00,region-25,2874,373,19,1,0,3129,5,82,18,33,2750,1633,51,10000,0,1117,3267,116077,35.5301499847,32.524191,-49.4760095,s-25
2012-02-02 16:15:00,region-25,1806,251,12,1,0,1998,1,32,14,25,2750,1033,51,10000,0,1717,2070,72659,35.1009661836,32.524191,-49.4760095,s-25
2012-02-02 16:30:00,region-25,1798,261,12,1,0,1984,1,52,10,25,2750,1035,51,10000,0,1715,2072,74159,35.791023166,32.524191,-49.4760095,s-25
2012-02-02 16:45:00,region-25,1793,268,13,1,0,2010,2,35,7,21,2750,1036,51,10000,0,1714,2075,74233,35.774939759,32.524191,-49.4760095,s-25
2012-02-02 17:00:00,region-25,1781,277,16,1,0,2002,1,38,13,21,2750,1038,51,10000,0,1712,2075,72911,35.1378313253,32.524191,-49.4760095,s-25
2012-02-02 17:15:00,region-25,1516,250,13,1,0,1730,1,25,11,13,2750,889,51,10000,0,1861,1780,63380,35.606741573,32.524191,-49.4760095,s-25
2012-02-02 17:30:00,region-25,1512,254,12,2,0,1715,2,42,6,15,2750,889,51,10000,0,1861,1780,61577,34.5938202247,32.524191,-49.4760095,s-25
2012-02-02 17:45:00,region-25,1506,257,13,2,0,1713,0,31,13,21,2750,888,51,10000,0,1862,1778,64003,35.9971878515,32.524191,-49.4760095,s-25
2012-02-02 18:00:00,region-25,1501,264,13,2,0,1712,4,33,9,22,2750,889,51,10000,0,1861,1780,64296,36.1213483146,32.524191,-49.4760095,s-25
2012-02-02 18:15:00,region-25,1327,235,12,2,0,1507,4,37,12,16,2750,786,51,10000,0,1964,1576,57083,36.220177665,32.524191,-49.4760095,s-25
2012-02-02 18:30:00,region-25,1322,235,15,2,0,1511,1,29,6,27,2750,785,51,10000,0,1965,1574,55472,35.2426937738,32.524191,-49.4760095,s-25
2012-02-02 18:45:00,region-25,1320,239,15,2,0,1511,3,38,9,15,2750,787,51,10000,0,1963,1576,54774,34.7550761421,32.524191,-49.4760095,s-25
2012-02-02 19:00:00,region-25,1315,244,15,2,0,1512,3,28,8,25,2750,786,51,10000,0,1964,1576,57570,36.5291878173,32.524191,-49.4760095,s-25
2012-02-02 19:15:00,region-25,1308,249,15,2,0,1530,1,23,11,9,2750,786,51,10000,0,1964,1574,56012,35.5857687421,32.524191,-49.4760095,s-25
2012-02-02 19:30:00,region-25,1309,249,19,2,0,1519,1,38,7,14,2750,790,51,10000,0,1960,1579,56135,35.5509816339,32.524191,-49.4760095,s-25
2012-02-02 19:45:00,region-25,1306,252,19,2,0,1518,1,33,8,19,2750,789,51,10000,0,1961,1579,55732,35.2957568081,32.524191,-49.4760095,s-25
2012-02-02 20:00:00,region-25,1300,260,19,2,0,1529,1,27,7,17,2750,790,51,10000,0,1960,1581,56736,35.8861480076,32.524191,-49.4760095,s-25
2012-02-02 20:15:00,region-25,1296,262,20,2,0,1532,1,22,6,19,2750,790,51,10000,0,1960,1580,55057,34.8462025316,32.524191,-49.4760095,s-25
2012-02-02 20:30:00,region-25,1293,263,21,2,0,1516,2,31,11,19,2750,789,51,10000,0,1961,1579,55155,34.9303356555,32.524191,-49.4760095,s-25
2012-02-02 20:45:00,region-25,1288,265,23,2,0,1511,5,39,8,15,2750,788,51,10000,0,1962,1578,55780,35.3485424588,32.524191,-49.4760095,s-25
2012-02-02 21:00:00,region-25,1013,214,21,2,0,1250,0,0,0,0,2750,462,51,10000,0,2288,1250,18851,15.0808,32.524191,-49.4760095,s-25
2012-02-02 21:15:00,region-25,1012,216,22,2,0,1250,2,0,0,0,2750,463,51,10000,0,2287,1252,18342,14.6501597444,32.524191,-49.4760095,s-25
2012-02-02 21:30:00,region-25,1002,224,23,2,0,1249,2,0,0,0,2750,463,51,10000,0,2287,1251,19166,15.3205435651,32.524191,-49.4760095,s-25
2012-02-02 21:45:00,region-25,1000,228,23,2,0,1252,1,0,0,0,2750,462,51,10000,0,2288,1253,19719,15.7374301676,32.524191,-49.4760095,s-25
2012-02-02 22:00:00,region-25,998,231,23,2,0,1252,2,0,0,0,0,463,51,10000,463,0,1254,19103,15.2336523126,32.524191,-49.4760095,s-25
2012-02-02 22:15:00,region-25,996,231,22,3,0,1252,0,0,0,0,0,463,51,10000,463,0,1252,18844,15.0511182109,32.524191,-49.4760095,s-25
2012-02-02 22:30:00,region-25,993,233,24,3,0,1251,2,0,0,0,0,464,51,10000,464,0,1253,18789,14.9952114924,32.524191,-49.4760095,s-25
2012-02-02 22:45:00,region-25,988,238,24,3,0,1252,1,0,0,0,0,466,51,10000,466,0,1253,18830,15.0279329609,32.524191,-49.4760095,s-25
2012-02-02 23:00:00,region-25,980,246,25,3,0,1253,1,0,0,0,0,466,51,10000,466,0,1254,19839,15.8205741627,32.524191,-49.4760095,s-25
2012-02-02 23:15:00,region-25,1506,390,44,7,0,1946,1,0,0,0,0,722,51,10000,722,0,1947,29762,15.2860811505,32.524191,-49.4760095,s-25
2012-02-02 23:30:00,region-25,1496,396,47,7,0,1942,4,0,0,0,0,722,51,10000,722,0,1946,30161,15.4989722508,32.524191,-49.4760095,s-25
2012-02-02 23:45:00,region-25,1490,398,48,7,0,1943,0,0,0,0,0,719,51,10000,719,0,1943,29395,15.1286670098,32.524191,-49.4760095,s-25
2012-02-03 00:00:00,region-25,1484,405,50,7,0,1946,0,0,0,0,0,721,51,10000,721,0,1946,29875,15.352004111,32.524191,-49.4760095,s-25
2012-02-03 00:15:00,region-25,1604,441,59,7,1,2108,4,0,0,0,0,783,51,10000,783,0,2112,32934,15.59375,32.524191,-49.4760095,s-25
2012-02-03 00:30:00,region-25,1594,447,61,7,1,2109,1,0,0,0,0,783,51,10000,783,0,2110,31911,15.1236966825,32.524191,-49.4760095,s-25
2012-02-03 00:45:00,region-25,1589,452,61,7,1,2108,2,0,0,0,0,784,51,10000,784,0,2110,30925,14.6563981043,32.524191,-49.4760095,s-25
2012-02-03 01:00:00,region-25,1576,464,62,7,1,2106,4,0,0,0,0,783,51,10000,783,0,2110,31440,14.9004739336,32.524191,-49.4760095,s-25
2012-02-03 01:15:00,region-25,2046,602,84,8,1,2737,4,0,0,0,0,1019,51,10000,1019,0,2741,41519,15.147391463,32.524191,-49.4760095,s-25
2012-02-03 01:30:00,region-25,2034,609,87,8,1,2736,3,0,0,0,0,1018,51,10000,1018,0,2739,41737,15.2380430814,32.524191,-49.4760095,s-25
2012-02-03 01:45:00,region-25,2026,609,94,8,1,2735,3,0,0,0,0,1017,51,10000,1017,0,2738,40215,14.6877282688,32.524191,-49.4760095,s-25
2012-02-03 02:00:00,region-25,2023,613,93,9,1,2735,4,0,0,0,0,1017,51,10000,1017,0,2739,42123,15.3789704272,32.524191,-49.4760095,s-25
2012-02-03 02:15:00,region-25,2845,862,123,11,1,3839,3,0,0,0,0,1432,51,10000,1432,0,3842,59004,15.3576262363,32.524191,-49.4760095,s-25
2012-02-03 02:30:00,region-25,2844,867,125,11,1,3845,3,0,0,0,0,1434,51,10000,1434,0,3848,59012,15.3357588358,32.524191,-49.4760095,s-25
2012-02-03 02:45:00,region-25,2833,873,130,11,1,3843,5,0,0,0,0,1435,51,10000,1435,0,3848,60235,15.6535862786,32.524191,-49.4760095,s-25
2012-02-03 03:00:00,region-25,2815,883,132,12,1,3843,0,0,0,0,0,1433,51,10000,1433,0,3843,59094,15.3770491803,32.524191,-49.4760095,s-25
2012-02-03 03:15:00,region-25,3088,986,148,14,1,4235,2,0,0,0,0,1579,51,10000,1579,0,4237,64136,15.1371253245,32.524191,-49.4760095,s-25
2012-02-03 03:30:00,region-25,3078,993,151,14,1,4232,5,0,0,0,0,1580,51,10000,1580,0,4237,65126,15.3707812131,32.524191,-49.4760095,s-25
2012-02-03 03:45:00,region-25,3061,1004,155,14,1,4232,3,0,0,0,0,1578,51,10000,1578,0,4235,67171,15.8609208973,32.524191,-49.4760095,s-25
2012-02-03 04:00:00,region-25,3048,1013,157,15,1,4231,3,0,0,0,0,1577,51,10000,1577,0,4234,66402,15.6830420406,32.524191,-49.4760095,s-25
2012-02-03 04:15:00,region-25,3083,1050,161,15,1,4304,6,0,0,0,0,1604,51,10000,1604,0,4310,65932,15.2974477958,32.524191,-49.4760095,s-25
2012-02-03 04:30:00,region-25,3072,1055,164,15,1,4302,5,0,0,0,0,1603,51,10000,1603,0,4307,67375,15.6431390759,32.524191,-49.4760095,s-25
2012-02-03 04:45:00,region-25,3062,1067,166,15,1,4308,3,0,0,0,0,1603,51,10000,1603,0,4311,67305,15.6123869172,32.524191,-49.4760095,s-25
2012-02-03 05:00:00,region-25,3047,1076,169,17,1,4306,4,0,0,0,0,1602,51,10000,1602,0,4310,67765,15.722737819,32.524191,-49.4760095,s-25
2012-02-03 05:15:00,region-25,3036,1080,176,17,1,4305,5,0,0,0,0,1603,51,10000,1603,0,4310,66508,15.4310904872,32.524191,-49.4760095,s-25
2012-02-03 05:30:00,region-25,3020,1088,180,18,1,4306,1,0,0,0,0,1602,51,10000,1602,0,4307,67597,15.6946830741,32.524191,-49.4760095,s-25
2012-02-03 05:45:00,region-25,3011,1097,184,19,1,4309,3,0,0,0,0,1605,51,10000,1605,0,4312,65861,15.2738868275,32.524191,-49.4760095,s-25
2012-02-03 06:00:00,region-25,2997,1111,184,21,1,4307,7,0,0,0,0,1605,51,10000,1605,0,4314,67375,15.6177561428,32.524191,-49.4760095,s-25
2012-02-03 06:15:00,region-25,2986,1114,187,21,1,4308,1,0,0,0,0,1599,51,10000,1599,0,4309,65519,15.2051520074,32.524191,-49.4760095,s-25
2012-02-03 06:30:00,region-25,2971,1125,193,21,1,4305,6,0,0,0,0,1601,51,10000,1601,0,4311,66870,15.5114822547,32.524191,-49.4760095,s-25
2012-02-03 06:45:00,region-25,2955,1134,196,21,1,4305,2,0,0,0,0,1597,51,10000,1597,0,4307,66433,15.4244253541,32.524191,-49.4760095,s-25
2012-02-03 07:00:00,region-25,2947,1140,201,22,2,4310,2,0,0,0,0,1603,51,10000,1603,0,4312,66510,15.4243970315,32.524191,-49.4760095,s-25
2012-02-03 07:15:00,region-25,2931,1151,207,22,2,4311,2,0,0,0,0,1605,51,10000,1605,0,4313,65768,15.2487827498,32.524191,-49.4760095,s-25
2012-02-03 07:30:00,region-25,2918,1162,211,22,2,4313,2,0,0,0,0,1606,51,10000,1606,0,4315,66105,15.3198146002,32.524191,-49.4760095,s-25
2012-02-03 07:45:00,region-25,2915,1160,215,23,2,4309,6,0,0,0,0,1607,51,10000,1607,0,4315,66248,15.3529548088,32.524191,-49.4760095,s-25
2012-02-03 08:00:00,region-25,2899,1170,216,23,2,4307,3,0,0,0,0,1604,51,10000,1604,0,4310,67895,15.752900232,32.524191,-49.4760095,s-25
2012-02-03 08:15:00,region-25,2891,1172,220,24,2,4304,5,0,0,0,0,1604,51,10000,1604,0,4309,65677,15.2418194477,32.524191,-49.4760095,s-25
2012-02-03 08:30:00,region-25,2883,1173,228,26,2,4308,4,0,0,0,0,1605,51,10000,1605,0,4312,67273,15.6013450835,32.524191,-49.4760095,s-25
2012-02-03 08:45:00,region-25,2874,1180,229,27,2,4310,2,0,0,0,0,1604,51,10000,1604,0,4312,65836,15.2680890538,32.524191,-49.4760095,s-25
2012-02-03 09:00:00,region-25,2868,1183,232,28,2,4311,2,0,0,0,0,1604,51,10000,1604,0,4313,65852,15.2682587526,32.524191,-49.4760095,s-25
2012-02-03 09:15:00,region-25,2860,1187,236,27,3,4310,3,0,0,0,0,1605,51,10000,1605,0,4313,67747,15.7076281011,32.524191,-49.4760095,s-25
2012-02-03 09:30:00,region-25,2852,1192,242,27,3,4312,4,0,0,0,0,1606,51,10000,1606,0,4316,67135,15.5549119555,32.524191,-49.4760095,s-25
2012-02-03 09:45:00,region-25,2836,1198,249,27,3,4308,5,0,0,0,0,1604,51,10000,1604,0,4313,66034,15.3104567586,32.524191,-49.4760095,s-25
2012-02-03 10:00:00,region-25,3546,1535,307,38,5,5212,10,106,28,75,2750,2724,51,10000,0,26,5431,194256,35.767998527,32.524191,-49.4760095,s-25
2012-02-03 10:15:00,region-25,3533,1543,307,39,5,5214,12,116,22,63,2750,2721,51,10000,0,29,5427,196114,36.1367237885,32.524191,-49.4760095,s-25
2012-02-03 10:30:00,region-25,3511,1548,313,40,5,5220,4,100,33,60,2750,2713,51,10000,0,37,5417,194645,35.9322503231,32.524191,-49.4760095,s-25
2012-02-03 10:45:00,region-25,3499,1556,320,41,5,5232,4,114,25,46,2750,2716,51,10000,0,34,5421,196785,36.3004980631,32.524191,-49.4760095,s-25
2012-02-03 11:00:00,region-25,3493,1564,324,43,5,5230,9,106,30,54,2750,2724,51,10000,0,26,5429,193062,35.5612451649,32.524191,-49.4760095,s-25
2012-02-03 11:15:00,region-25,3469,1579,331,42,6,5214,8,122,22,61,2750,2722,51,10000,0,28,5427,194380,35.8172102451,32.524191,-49.4760095,s-25
2012-02-03 11:30:00,region-25,3457,1585,336,43,6,5242,7,116,27,35,2750,2720,51,10000,0,30,5427,196596,36.2255389718,32.524191,-49.4760095,s-25
2012-02-03 11:45:00,region-25,3449,1594,336,45,6,5224,6,106,31,63,2750,2723,51,10000,0,27,5430,193510,35.6372007366,32.524191,-49.4760095,s-25
2012-02-03 12:00:00,region-25,3441,1593,344,46,6,5205,10,121,38,56,2750,2723,51,10000,0,27,5430,194194,35.7631675875,32.524191,-49.4760095,s-25
2012-02-03 12:15:00,region-25,3422,1598,353,46,6,5210,6,122,34,53,2750,2718,51,10000,0,32,5425,192723,35.5249769585,32.524191,-49.4760095,s-25
2012-02-03 12:30:00,region-25,3410,1609,354,48,6,5215,8,118,25,61,2750,2717,51,10000,0,33,5427,193448,35.6454763221,32.524191,-49.4760095,s-25
2012-02-03 12:45:00,region-25,3403,1608,360,47,7,5228,8,100,31,58,2750,2718,51,10000,0,32,5425,195456,36.0287557604,32.524191,-49.4760095,s-25
2012-02-03 13:00:00,region-25,3387,1618,364,47,8,5198,8,114,28,76,2750,2719,51,10000,0,31,5424,196238,36.1795722714,32.524191,-49.4760095,s-25
2012-02-03 13:15:00,region-25,3373,1626,370,48,7,5235,3,107,26,53,2750,2717,51,10000,0,33,5424,194499,35.858960177,32.524191,-49.4760095,s-25
2012-02-03 13:30:00,region-25,3366,1635,375,50,7,5217,7,118,28,63,2750,2723,51,10000,0,27,5433,193420,35.6009571139,32.524191,-49.4760095,s-25
2012-02-03 13:45:00,region-25,3349,1642,380,52,8,5215,4,126,31,55,2750,2722,51,10000,0,28,5431,195339,35.9674093169,32.524191,-49.4760095,s-25
2012-02-03 14:00:00,region-25,3339,1648,383,53,9,5228,8,108,33,55,2750,2723,51,10000,0,27,5432,193540,35.6296023564,32.524191,-49.4760095,s-25
2012-02-03 14:15:00,region-25,3325,1649,393,54,9,5220,8,112,28,62,2750,2725,51,10000,0,25,5430,195195,35.9475138122,32.524191,-49.4760095,s-25
2012-02-03 14:30:00,region-25,3314,1650,399,55,9,5228,10,100,30,59,2750,2723,51,10000,0,27,5427,194854,35.9045513175,32.524191,-49.4760095,s-25
2012-02-03 14:45:00,region-25,3299,1653,403,58,10,5196,5,140,23,59,2750,2720,51,10000,0,30,5423,193350,35.6536972156,32.524191,-49.4760095,s-25
2012-02-03 15:00:00,region-25,3285,1663,405,59,11,5208,5,121,28,61,2750,2719,51,10000,0,31,5423,193776,35.7322515213,32.524191,-49.4760095,s-25
2012-02-03 15:15:00,region-25,3282,1667,408,62,11,5222,8,111,34,55,2750,2724,51,10000,0,26,5430,194437,35.8079189687,32.524191,-49.4760095,s-25
2012-02-03 15:30:00,region-25,3274,1672,411,63,11,5196,9,138,25,63,2750,2723,51,10000,0,27,5431,195013,35.9073835389,32.524191,-49.4760095,s-25
2012-02-03 15:45:00,region-25,3260,1675,416,65,11,5234,4,110,20,59,2750,2719,51,10000,0,31,5427,194546,35.8477980468,32.524191,-49.4760095,s-25
2012-02-03 16:00:00,region-25,3243,1685,418,69,11,5226,7,108,25,60,2750,2718,51,10000,0,32,5426,194254,35.800589753,32.524191,-49.4760095,s-25
2012-02-03 16:15:00,region-25,3231,1692,423,70,11,5231,6,106,26,58,2750,2722,51,10000,0,28,5427,194046,35.7556661139,32.524191,-49.4760095,s-25
2012-02-03 16:30:00,region-25,3221,1696,425,74,11,5244,2,110,25,46,2750,2722,51,10000,0,28,5427,195871,36.0919476691,32.524191,-49.4760095,s-25
2012-02-03 16:45:00,region-25,3211,1706,429,76,12,5220,5,126,24,59,2750,2728,51,10000,0,22,5434,193522,35.6131762974,32.524191,-49.4760095,s-25
2012-02-03 17:00:00,region-25,3203,1706,434,77,13,5223,7,105,23,75,2750,2728,51,10000,0,22,5433,188873,34.7640346033,32.524191,-49.4760095,s-25
2012-02-03 17:15:00,region-25,3189,1713,436,80,13,5202,3,145,22,59,2750,2727,51,10000,0,23,5431,193852,35.6936107531,32.524191,-49.4760095,s-25
2012-02-03 17:30:00,region-25,3183,1718,441,80,13,5221,6,104,29,75,2750,2728,51,10000,0,22,5435,194795,35.8408463661,32.524191,-49.4760095,s-25
2012-02-03 17:45:00,region-25,3175,1721,441,83,13,5188,11,131,31,72,2750,2725,51,10000,0,25,5433,193969,35.7020062581,32.524191,-49.4760095,s-25
2012-02-03 18:00:00,region-25,3156,1727,445,84,14,5213,8,124,25,56,2750,2719,51,10000,0,31,5426,194300,35.809067453,32.524191,-49.4760095,s-25
2012-02-03 18:15:00,region-25,3146,1733,447,87,14,5206,6,116,35,64,2750,2721,51,10000,0,29,5427,193060,35.5739819421,32.524191,-49.4760095,s-25
2012-02-03 18:30:00,region-25,3127,1748,451,87,15,5223,4,115,25,61,2750,2725,51,10000,0,25,5428,192055,35.3822770818,32.524191,-49.4760095,s-25
2012-02-03 18:45:00,region-25,3114,1755,458,88,15,5226,10,116,26,52,2750,2727,51,10000,0,23,5430,196583,36.2031307551,32.524191,-49.4760095,s-25
2012-02-03 19:00:00,region-25,3101,1759,459,90,15,5201,9,126,28,60,2750,2721,51,10000,0,29,5424,191789,35.3593289086,32.524191,-49.4760095,s-25
2012-02-03 19:15:00,region-25,3080,1771,465,92,15,5244,10,98,22,49,2750,2717,51,10000,0,33,5423,193291,35.6428176286,32.524191,-49.4760095,s-25
2012-02-03 19:30:00,region-25,3063,1777,472,94,15,5217,6,112,29,57,2750,2716,51,10000,0,34,5421,194434,35.8668142409,32.524191,-49.4760095,s-25
2012-02-03 19:45:00,region-25,3061,1774,478,96,15,5213,6,114,28,63,2750,2720,51,10000,0,30,5424,193723,35.7158923304,32.524191,-49.4760095,s-25
2012-02-03 20:00:00,region-25,3051,1780,484,97,15,5194,5,124,44,60,2750,2721,51,10000,0,29,5427,196414,36.1920029482,32.524191,-49.4760095,s-25
2012-02-03 20:15:00,region-25,3039,1786,492,96,16,5241,7,91,34,56,2750,2722,51,10000,0,28,5429,193436,35.6301344631,32.524191,-49.4760095,s-25
2012-02-03 20:30:00,region-25,3026,1790,498,97,16,5220,5,117,36,49,2750,2721,51,10000,0,29,5427,195706,36.0615441312,32.524191,-49.4760095,s-25
2012-02-03 20:45:00,region-25,3009,1805,499,97,17,5214,5,102,31,75,2750,2723,51,10000,0,27,5427,193585,35.6707204717,32.524191,-49.4760095,s-25
2012-02-03 21:00:00,region-25,2390,1418,405,84,11,4303,5,0,0,0,2750,1602,51,10000,0,1148,4308,66742,15.4925719591,32.524191,-49.4760095,s-25
2012-02-03 21:15:00,region-25,2380,1415,415,86,11,4298,9,0,0,0,2750,1602,51,10000,0,1148,4307,66584,15.45948456,32.524191,-49.4760095,s-25
2012-02-03 21:30:00,region-25,2371,1413,419,86,13,4295,7,0,0,0,2750,1599,51,10000,0,1151,4302,65566,15.2408182241,32.524191,-49.4760095,s-25
2012-02-03 21:45:00,region-25,2361,1410,429,86,13,4289,10,0,0,0,2750,1600,51,10000,0,1150,4299,66152,15.3877645964,32.524191,-49.4760095,s-25
2012-02-03 22:00:00,region-25,2347,1420,427,89,15,4295,3,0,0,0,0,1597,51,10000,1597,0,4298,67228,15.6416938111,32.524191,-49.4760095,s-25
2012-02-03 22:15:00,region-25,2343,1426,426,92,15,4300,2,0,0,0,0,1598,51,10000,1598,0,4302,66330,15.4184100418,32.524191,-49.4760095,s-25
2012-02-03 22:30:00,region-25,2346,1426,433,92,16,4307,6,0,0,0,0,1606,51,10000,1606,0,4313,66360,15.386042198,32.524191,-49.4760095,s-25
2012-02-03 22:45:00,region-25,2334,1431,433,95,16,4305,4,0,0,0,0,1606,51,10000,1606,0,4309,67395,15.6405198422,32.524191,-49.4760095,s-25
2012-02-03 23:00:00,region-25,2327,1434,439,95,16,4309,2,0,0,0,0,1603,51,10000,1603,0,4311,66954,15.530967293,32.524191,-49.4760095,s-25
2012-02-03 23:15:00,region-25,2323,1434,443,96,16,4309,3,0,0,0,0,1603,51,10000,1603,0,4312,67100,15.5612244898,32.524191,-49.4760095,s-25
2012-02-03 23:30:00,region-25,2314,1434,448,96,19,4306,5,0,0,0,0,1603,51,10000,1603,0,4311,66221,15.3609371376,32.524191,-49.4760095,s-25
2012-02-03 23:45:00,region-25,2306,1439,451,96,20,4306,6,0,0,0,0,1602,51,10000,1602,0,4312,66497,15.4213821892,32.524191,-49.4760095,s-25
2012-02-04 00:00:00,region-25,2290,1443,460,96,20,4306,3,0,0,0,0,1601,51,10000,1601,0,4309,65760,15.2610814574,32.524191,-49.4760095,s-25
2012-02-04 00:15:00,region-25,2286,1447,461,98,20,4309,3,0,0,0,0,1606,51,10000,1606,0,4312,66047,15.3170222635,32.524191,-49.4760095,s-25
2012-02-04 00:30:00,region-25,2280,1449,464,101,21,4309,6,0,0,0,0,1605,51,10000,1605,0,4315,66042,15.3052143685,32.524191,-49.4760095,s-25
2012-02-04 00:45:00,region-25,2272,1451,465,102,21,4304,7,0,0,0,0,1603,51,10000,1603,0,4311,65702,15.2405474368,32.524191,-49.4760095,s-25
2012-02-04 01:00:00,region-25,2257,1457,467,104,21,4305,1,0,0,0,0,1599,51,10000,1599,0,4306,64805,15.0499303298,32.524191,-49.4760095,s-25
2012-02-04 01:15:00,region-25,2246,1465,470,106,21,4303,5,0,0,0,0,1600,51,10000,1600,0,4308,67342,15.6318477252,32.524191,-49.4760095,s-25
2012-02-04 01:30:00,region-25,2234,1474,476,106,21,4307,4,0,0,0,0,1603,51,10000,1603,0,4311,65382,15.1663187196,32.524191,-49.4760095,s-25
2012-02-04 01:45:00,region-25,2219,1485,479,108,21,4305,7,0,0,0,0,1604,51,10000,1604,0,4312,66883,15.5108998145,32.524191,-49.4760095,s-25
2012-02-04 02:00:00,region-25,2210,1484,483,109,21,4305,2,0,0,0,0,1602,51,10000,1602,0,4307,65421,15.1894590202,32.524191,-49.4760095,s-25
2012-02-04 02:15:00,region-25,2197,1489,489,111,21,4304,3,0,0,0,0,1600,51,10000,1600,0,4307,65646,15.2416995589,32.524191,-49.4760095,s-25
2012-02-04 02:30:00,region-25,2191,1494,489,116,21,4303,8,0,0,0,0,1602,51,10000,1602,0,4311,65821,15.268151241,32.524191,-49.4760095,s-25
2012-02-04 02:45:00,region-25,2185,1490,494,117,21,4305,2,0,0,0,0,1601,51,10000,1601,0,4307,66099,15.3468771767,32.524191,-49.4760095,s-25
